x,y,MAX_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,ID,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,LOCAL_MONTH,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,LOCAL_DATE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,MIN_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,LOCAL_DAY,SNOW_ON_GROUND_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST
-112.02361111111111,54.76888888888889,-15.2,,,0,3063686.2022.12.5,M,-20.9,12,,,2022-12-05 00:00:00,,AB,,,M,2022,,3063686,,-26.6,38.9,M,39,,LAC LA BICHE CLIMATE,,3,,,5,,,1
-112.02361111111111,54.76888888888889,-26.2,,,0,3063686.2022.12.6,M,-31.2,12,,,2022-12-06 00:00:00,,AB,,,M,2022,,3063686,,-36.2,49.2,M,,,LAC LA BICHE CLIMATE,,4,,,6,,,
-112.02361111111111,54.76888888888889,-11,,,0,3063686.2022.12.7,M,-20.4,12,,,2022-12-07 00:00:00,,AB,,,M,2022,,3063686,,-29.7,38.4,M,,,LAC LA BICHE CLIMATE,,4,,,7,,,
-112.02361111111111,54.76888888888889,-11.3,,,0,3063686.2022.12.8,M,-14.4,12,,,2022-12-08 00:00:00,,AB,,,M,2022,,3063686,,-17.5,32.4,M,31,,LAC LA BICHE CLIMATE,,4,,,8,,,15
-112.02361111111111,54.76888888888889,-8.5,,,0,3063686.2022.12.9,M,-13.5,12,,,2022-12-09 00:00:00,,AB,,,M,2022,,3063686,,-18.4,31.5,M,,,LAC LA BICHE CLIMATE,,4,,,9,,,
-112.02361111111111,54.76888888888889,-4.9,,,0,3063686.2022.12.10,M,-12.8,12,,,2022-12-10 00:00:00,,AB,,,M,2022,,3063686,,-20.7,30.8,M,,,LAC LA BICHE CLIMATE,,3,,,10,,,
-112.02361111111111,54.76888888888889,-6.2,,,0,3063686.2022.12.11,M,-11.3,12,,,2022-12-11 00:00:00,,AB,,,M,2022,,3063686,,-16.5,29.3,M,34,,LAC LA BICHE CLIMATE,,7,,,11,,,30
-112.02361111111111,54.76888888888889,-15.9,,,0,3063686.2022.12.12,M,-17.2,12,,,2022-12-12 00:00:00,,AB,,,M,2022,,3063686,,-18.5,35.2,M,,,LAC LA BICHE CLIMATE,,8,,,12,,,
-112.02361111111111,54.76888888888889,-9.7,,,0,3063686.2022.12.13,M,-14.4,12,,,2022-12-13 00:00:00,,AB,,,M,2022,,3063686,,-19.2,32.4,M,,,LAC LA BICHE CLIMATE,,8,,,13,,,
-112.02361111111111,54.76888888888889,-3.5,,,0,3063686.2022.12.14,M,-6.6,12,,,2022-12-14 00:00:00,,AB,,,M,2022,,3063686,,-9.7,24.6,M,,,LAC LA BICHE CLIMATE,,8,,,14,,,
-112.02361111111111,54.76888888888889,-7.7,,,0,3063686.2022.12.15,M,-12.4,12,,,2022-12-15 00:00:00,,AB,,,M,2022,,3063686,,-17.1,30.4,M,,,LAC LA BICHE CLIMATE,,8,,,15,,,
-112.02361111111111,54.76888888888889,-9.6,,,0,3063686.2022.12.16,M,-12,12,,,2022-12-16 00:00:00,,AB,,,M,2022,,3063686,,-14.5,30,M,,,LAC LA BICHE CLIMATE,,8,,,16,,,
-112.02361111111111,54.76888888888889,-10.9,,,0,3063686.2022.12.17,M,-15,12,,,2022-12-17 00:00:00,,AB,,,M,2022,,3063686,,-19.1,33,M,,,LAC LA BICHE CLIMATE,,20,,,17,,,
-112.02361111111111,54.76888888888889,-19.1,,,0,3063686.2022.12.18,M,-20.6,12,,,2022-12-18 00:00:00,,AB,,,M,2022,,3063686,,-22.1,38.6,M,,,LAC LA BICHE CLIMATE,,23,,,18,,,
-112.02361111111111,54.76888888888889,-22.1,,,0,3063686.2022.12.19,M,-24.2,12,,,2022-12-19 00:00:00,,AB,,,M,2022,,3063686,,-26.2,42.2,M,,,LAC LA BICHE CLIMATE,,22,,,19,,,
-112.02361111111111,54.76888888888889,-26.2,,,0,3063686.2022.12.20,M,-28,12,,,2022-12-20 00:00:00,,AB,,,M,2022,,3063686,,-29.8,46,M,,,LAC LA BICHE CLIMATE,,22,,,20,,,
-112.02361111111111,54.76888888888889,-28.7,,,0,3063686.2022.12.21,M,-30.1,12,,,2022-12-21 00:00:00,,AB,,,M,2022,,3063686,,-31.5,48.1,M,,,LAC LA BICHE CLIMATE,,22,,,21,,,
-112.02361111111111,54.76888888888889,-28.4,,,0,3063686.2022.12.22,M,-33.8,12,,,2022-12-22 00:00:00,,AB,,,M,2022,,3063686,,-39.1,51.8,M,,,LAC LA BICHE CLIMATE,,21,,,22,,,
-112.02361111111111,54.76888888888889,-19.5,,,0,3063686.2022.12.23,M,-25.9,12,,,2022-12-23 00:00:00,,AB,,,M,2022,,3063686,,-32.4,43.9,M,32,,LAC LA BICHE CLIMATE,,20,,,23,,,16
-112.02361111111111,54.76888888888889,-16.3,,,0,3063686.2022.12.24,M,-19,12,,,2022-12-24 00:00:00,,AB,,,M,2022,,3063686,,-21.7,37,M,,,LAC LA BICHE CLIMATE,,21,,,24,,,
-112.02361111111111,54.76888888888889,-15.8,,,0,3063686.2022.12.25,M,-19.1,12,,,2022-12-25 00:00:00,,AB,,,M,2022,,3063686,,-22.5,37.1,M,,,LAC LA BICHE CLIMATE,,26,,,25,,,
-112.02361111111111,54.76888888888889,-10.6,,,0,3063686.2022.12.26,M,-16.4,12,,,2022-12-26 00:00:00,,AB,,,M,2022,,3063686,,-22.1,34.4,M,,,LAC LA BICHE CLIMATE,,25,,,26,,,
-112.02361111111111,54.76888888888889,-10.8,,,0,3063686.2022.12.27,M,-13,12,,,2022-12-27 00:00:00,,AB,,,M,2022,,3063686,,-15.3,31,M,,,LAC LA BICHE CLIMATE,,24,,,27,,,
-112.02361111111111,54.76888888888889,-12.2,,,0,3063686.2022.12.28,M,-13.4,12,,,2022-12-28 00:00:00,,AB,,,M,2022,,3063686,,-14.5,31.4,M,,,LAC LA BICHE CLIMATE,,24,,,28,,,
-112.02361111111111,54.76888888888889,-9.6,,,0,3063686.2022.12.29,M,-12.2,12,,,2022-12-29 00:00:00,,AB,,,M,2022,,3063686,,-14.8,30.2,M,,,LAC LA BICHE CLIMATE,,25,,,29,,,
-112.02361111111111,54.76888888888889,-10.1,,,0,3063686.2022.12.30,M,-11.9,12,,,2022-12-30 00:00:00,,AB,,,M,2022,,3063686,,-13.7,29.9,M,,,LAC LA BICHE CLIMATE,,26,,,30,,,
-112.02361111111111,54.76888888888889,-10.5,,,0,3063686.2022.12.31,M,-13.1,12,,,2022-12-31 00:00:00,,AB,,,M,2022,,3063686,,-15.7,31.1,M,,,LAC LA BICHE CLIMATE,,25,,,31,,,
-112.02361111111111,54.76888888888889,-8.1,,,0,3063686.2023.1.1,M,-14.7,1,,,2023-01-01 00:00:00,,AB,,,M,2023,,3063686,,-21.4,32.7,M,,,LAC LA BICHE CLIMATE,,23,,,1,,,
-112.02361111111111,54.76888888888889,-5,,,0,3063686.2023.1.2,M,-12.4,1,,,2023-01-02 00:00:00,,AB,,,M,2023,,3063686,,-19.9,30.4,M,,,LAC LA BICHE CLIMATE,,22,,,2,,,
-112.02361111111111,54.76888888888889,-8.5,,,0,3063686.2023.1.3,M,-13.9,1,,,2023-01-03 00:00:00,,AB,,,M,2023,,3063686,,-19.2,31.9,M,,,LAC LA BICHE CLIMATE,,23,,,3,,,
-112.02361111111111,54.76888888888889,-10.6,,,0,3063686.2023.1.4,M,-16.4,1,,,2023-01-04 00:00:00,,AB,,,M,2023,,3063686,,-22.2,34.4,M,,,LAC LA BICHE CLIMATE,,24,,,4,,,
-112.02361111111111,54.76888888888889,-6.6,,,0,3063686.2023.1.5,M,-14.8,1,,,2023-01-05 00:00:00,,AB,,,M,2023,,3063686,,-23,32.8,M,,,LAC LA BICHE CLIMATE,,24,,,5,,,
-112.02361111111111,54.76888888888889,-5.7,,,0,3063686.2023.1.6,M,-10.2,1,,,2023-01-06 00:00:00,,AB,,,M,2023,,3063686,,-14.7,28.2,M,33,,LAC LA BICHE CLIMATE,,24,,,6,,,16
-112.02361111111111,54.76888888888889,-3.4,,,0,3063686.2023.1.7,M,-10.4,1,,,2023-01-07 00:00:00,,AB,,,M,2023,,3063686,,-17.3,28.4,M,,,LAC LA BICHE CLIMATE,,24,,,7,,,
-112.02361111111111,54.76888888888889,-1.8,,,0,3063686.2023.1.8,M,-8.1,1,,,2023-01-08 00:00:00,,AB,,,M,2023,,3063686,,-14.3,26.1,M,,,LAC LA BICHE CLIMATE,,24,,,8,,,
-112.02361111111111,54.76888888888889,-11.4,,,0,3063686.2023.1.9,M,-15.1,1,,,2023-01-09 00:00:00,,AB,,,M,2023,,3063686,,-18.7,33.1,M,,,LAC LA BICHE CLIMATE,,24,,,9,,,
-112.02361111111111,54.76888888888889,,,,,3063686.2023.1.10,M,,1,,,2023-01-10 00:00:00,M,AB,M,M,M,2023,M,3063686,,,,M,,M,LAC LA BICHE CLIMATE,M,24,,M,10,,,
-112.02361111111111,54.76888888888889,,,,,3063686.2023.1.11,M,,1,,,2023-01-11 00:00:00,M,AB,M,M,M,2023,M,3063686,,,,M,,M,LAC LA BICHE CLIMATE,M,,,M,11,,,
-112.02361111111111,54.76888888888889,-8.6,86,,0,3063686.2023.1.12,M,-10.8,1,,90,2023-01-12 00:00:00,,AB,,,,2023,,3063686,,-13,28.8,,,,LAC LA BICHE CLIMATE,,23,,,12,,,
-112.02361111111111,54.76888888888889,-9.7,83,,0,3063686.2023.1.13,M,-13.3,1,,89,2023-01-13 00:00:00,,AB,,,,2023,,3063686,,-16.9,31.3,,,,LAC LA BICHE CLIMATE,,24,,,13,,,
-112.02361111111111,54.76888888888889,-7.1,85,,0,3063686.2023.1.14,M,-10.8,1,,90,2023-01-14 00:00:00,,AB,,,,2023,,3063686,,-14.5,28.8,,,,LAC LA BICHE CLIMATE,,24,,,14,,,
-112.02361111111111,54.76888888888889,-6.3,89,,0,3063686.2023.1.15,M,-8.9,1,,92,2023-01-15 00:00:00,,AB,,,,2023,,3063686,,-11.6,26.9,,,,LAC LA BICHE CLIMATE,,24,,,15,,,
-112.02361111111111,54.76888888888889,-5.9,87,,0,3063686.2023.1.16,M,-6.6,1,,93,2023-01-16 00:00:00,,AB,,,,2023,,3063686,,-7.4,24.6,,,,LAC LA BICHE CLIMATE,,24,,,16,,,
-112.02361111111111,54.76888888888889,-5.4,92,,0,3063686.2023.1.17,M,-6.5,1,,94,2023-01-17 00:00:00,,AB,,,,2023,,3063686,,-7.5,24.5,,,,LAC LA BICHE CLIMATE,,24,,,17,,,
-112.02361111111111,54.76888888888889,-6.3,89,,0,3063686.2023.1.18,M,-8.2,1,,94,2023-01-18 00:00:00,,AB,,,,2023,,3063686,,-10.2,26.2,,,,LAC LA BICHE CLIMATE,,24,,,18,,,
-112.02361111111111,54.76888888888889,-3.7,75,,0,3063686.2023.1.19,M,-7.3,1,,92,2023-01-19 00:00:00,,AB,,,,2023,,3063686,,-11,25.3,,,,LAC LA BICHE CLIMATE,,24,,,19,,,
-112.02361111111111,54.76888888888889,1.2,57,0,0,3063686.2023.1.20,,-3.9,1,,92,2023-01-20 00:00:00,,AB,,,,2023,,3063686,,-9,21.9,,41,,LAC LA BICHE CLIMATE,,24,,,20,,,28
-112.02361111111111,54.76888888888889,5.7,66,0.8,0,3063686.2023.1.21,,-2.5,1,,96,2023-01-21 00:00:00,,AB,,,,2023,,3063686,,-10.7,20.5,,,,LAC LA BICHE CLIMATE,,24,,,21,,,
-112.02361111111111,54.76888888888889,4.8,60,0,0,3063686.2023.1.22,,-0.8,1,,83,2023-01-22 00:00:00,,AB,,,,2023,,3063686,,-6.4,18.8,,49,,LAC LA BICHE CLIMATE,,24,,,22,,,31
-112.02361111111111,54.76888888888889,-0.5,86,1.9,0,3063686.2023.1.23,,-5.5,1,,94,2023-01-23 00:00:00,,AB,,,,2023,,3063686,,-10.4,23.5,,32,,LAC LA BICHE CLIMATE,,24,,,23,,,29
-112.02361111111111,54.76888888888889,1,69,0.2,0,3063686.2023.1.24,,-2.2,1,,92,2023-01-24 00:00:00,,AB,,,,2023,,3063686,,-5.5,20.2,,,,LAC LA BICHE CLIMATE,,26,,,24,,,
-112.02361111111111,54.76888888888889,1.8,59,0.2,0,3063686.2023.1.25,,-4.4,1,,93,2023-01-25 00:00:00,,AB,,,,2023,,3063686,,-10.6,22.4,,,,LAC LA BICHE CLIMATE,,26,,,25,,,
-112.02361111111111,54.76888888888889,6.3,63,1.9,0,3063686.2023.1.26,,1.3,1,,94,2023-01-26 00:00:00,,AB,,,,2023,,3063686,,-3.8,16.7,,54,,LAC LA BICHE CLIMATE,,23,,,26,,,33
-112.02361111111111,54.76888888888889,-3.6,65,0.6,0,3063686.2023.1.27,,-10.8,1,,86,2023-01-27 00:00:00,,AB,,,,2023,,3063686,,-18,28.8,,,,LAC LA BICHE CLIMATE,,22,,,27,,,
-112.02361111111111,54.76888888888889,-15.7,53,0.2,0,3063686.2023.1.28,,-18.1,1,,74,2023-01-28 00:00:00,,AB,,,,2023,,3063686,,-20.6,36.1,,43,,LAC LA BICHE CLIMATE,,21,,,28,,,31
-112.02361111111111,54.76888888888889,-15.6,57,0.2,0,3063686.2023.1.29,,-21.1,1,,77,2023-01-29 00:00:00,,AB,,,,2023,,3063686,,-26.5,39.1,,36,,LAC LA BICHE CLIMATE,,19,,,29,,,33
-112.02361111111111,54.76888888888889,-12.9,69,0.2,0,3063686.2023.1.30,,-18.5,1,,84,2023-01-30 00:00:00,,AB,,,,2023,,3063686,,-24,36.5,,35,,LAC LA BICHE CLIMATE,,19,,,30,,,35
-112.02361111111111,54.76888888888889,-13.4,72,1.2,0,3063686.2023.1.31,,-16.8,1,,86,2023-01-31 00:00:00,,AB,,,,2023,,3063686,,-20.1,34.8,,,,LAC LA BICHE CLIMATE,,20,,,31,,,
-112.02361111111111,54.76888888888889,-16.7,58,0.4,0,3063686.2023.2.1,,-24.1,2,,81,2023-02-01 00:00:00,,AB,,,,2023,,3063686,,-31.5,42.1,,33,,LAC LA BICHE CLIMATE,,20,,,1,,,35
-112.02361111111111,54.76888888888889,-16.8,62,0.3,0,3063686.2023.2.2,,-25.7,2,,73,2023-02-02 00:00:00,,AB,,,,2023,,3063686,,-34.6,43.7,,38,,LAC LA BICHE CLIMATE,,20,,,2,,,15
-112.02361111111111,54.76888888888889,-6.5,52,0.9,0,3063686.2023.2.3,,-12.1,2,,78,2023-02-03 00:00:00,,AB,,,,2023,,3063686,,-17.7,30.1,,,,LAC LA BICHE CLIMATE,,19,,,3,,,
-112.02361111111111,54.76888888888889,0.7,79,5.1,0,3063686.2023.2.4,,-3.3,2,,97,2023-02-04 00:00:00,,AB,,,,2023,,3063686,,-7.3,21.3,,,,LAC LA BICHE CLIMATE,,20,,,4,,,
-112.02361111111111,54.76888888888889,4.7,56,0,0,3063686.2023.2.5,,-1.2,2,,93,2023-02-05 00:00:00,,AB,,,,2023,,3063686,,-7.2,19.2,,49,,LAC LA BICHE CLIMATE,,22,,,5,,,29
-112.02361111111111,54.76888888888889,4,51,0,0,3063686.2023.2.6,,-1.5,2,,74,2023-02-06 00:00:00,,AB,,,,2023,,3063686,,-7,19.5,,51,,LAC LA BICHE CLIMATE,,21,,,6,,,31
-112.02361111111111,54.76888888888889,5.8,43,0.4,0,3063686.2023.2.7,,-0.3,2,,75,2023-02-07 00:00:00,,AB,,,,2023,,3063686,,-6.3,18.3,,40,,LAC LA BICHE CLIMATE,,22,,,7,,,30
-112.02361111111111,54.76888888888889,0.5,41,0.6,0,3063686.2023.2.8,,-6.5,2,,91,2023-02-08 00:00:00,,AB,,,,2023,,3063686,,-13.6,24.5,,,,LAC LA BICHE CLIMATE,,22,,,8,,,
-112.02361111111111,54.76888888888889,2,42,0,0,3063686.2023.2.9,,-4.7,2,,90,2023-02-09 00:00:00,,AB,,,,2023,,3063686,,-11.4,22.7,,,,LAC LA BICHE CLIMATE,,22,,,9,,,
-112.02361111111111,54.76888888888889,4.8,59,0.3,0,3063686.2023.2.10,,-1.2,2,,90,2023-02-10 00:00:00,,AB,,,,2023,,3063686,,-7.2,19.2,,49,,LAC LA BICHE CLIMATE,,22,,,10,,,30
-112.02361111111111,54.76888888888889,4.7,47,0.2,0,3063686.2023.2.11,,0.9,2,,80,2023-02-11 00:00:00,,AB,,,,2023,,3063686,,-2.8,17.1,,57,,LAC LA BICHE CLIMATE,,20,,,11,,,26
-112.02361111111111,54.76888888888889,3.8,51,0,0,3063686.2023.2.12,,-0.8,2,,73,2023-02-12 00:00:00,,AB,,,,2023,,3063686,,-5.4,18.8,,,,LAC LA BICHE CLIMATE,,20,,,12,,,
-112.02361111111111,54.76888888888889,4.7,57,0.2,0,3063686.2023.2.13,,-2.4,2,,90,2023-02-13 00:00:00,,AB,,,,2023,,3063686,,-9.5,20.4,,57,,LAC LA BICHE CLIMATE,,20,,,13,,,30
-112.02361111111111,54.76888888888889,-8.1,65,0.2,0,3063686.2023.2.14,,-12.8,2,,85,2023-02-14 00:00:00,,AB,,,,2023,,3063686,,-17.5,30.8,,,,LAC LA BICHE CLIMATE,,20,,,14,,,
-112.02361111111111,54.76888888888889,-11.6,61,0,0,3063686.2023.2.15,,-13.2,2,,75,2023-02-15 00:00:00,,AB,,,,2023,,3063686,,-14.8,31.2,,,,LAC LA BICHE CLIMATE,,20,,,15,,,
-112.02361111111111,54.76888888888889,3.1,47,0.2,0,3063686.2023.2.16,,-5,2,,85,2023-02-16 00:00:00,,AB,,,,2023,,3063686,,-13.1,23,,,,LAC LA BICHE CLIMATE,,19,,,16,,,
-112.02361111111111,54.76888888888889,0.4,52,0.6,0,3063686.2023.2.17,,-3.4,2,,87,2023-02-17 00:00:00,,AB,,,,2023,,3063686,,-7.2,21.4,,38,,LAC LA BICHE CLIMATE,,20,,,17,,,28
-112.02361111111111,54.76888888888889,-6.7,54,0.7,0,3063686.2023.2.18,,-13.4,2,,85,2023-02-18 00:00:00,,AB,,,,2023,,3063686,,-20,31.4,,,,LAC LA BICHE CLIMATE,,20,,,18,,,
-112.02361111111111,54.76888888888889,-9.1,57,2.3,0,3063686.2023.2.19,,-13.2,2,,85,2023-02-19 00:00:00,,AB,,,,2023,,3063686,,-17.3,31.2,,,,LAC LA BICHE CLIMATE,,20,,,19,,,
-112.02361111111111,54.76888888888889,-10.6,62,0.2,0,3063686.2023.2.20,,-13.4,2,,84,2023-02-20 00:00:00,,AB,,,,2023,,3063686,,-16.3,31.4,,,,LAC LA BICHE CLIMATE,,19,,,20,,,
-112.02361111111111,54.76888888888889,-16.2,48,0,0,3063686.2023.2.21,,-21.3,2,,79,2023-02-21 00:00:00,,AB,,,,2023,,3063686,,-26.4,39.3,,,,LAC LA BICHE CLIMATE,,22,,,21,,,
-112.02361111111111,54.76888888888889,-19.6,41,0.2,0,3063686.2023.2.22,,-27.2,2,,73,2023-02-22 00:00:00,,AB,,,,2023,,3063686,,-34.8,45.2,,,,LAC LA BICHE CLIMATE,,22,,,22,,,
-112.02361111111111,54.76888888888889,-15.4,35,0,0,3063686.2023.2.23,,-23.1,2,,72,2023-02-23 00:00:00,,AB,,,,2023,,3063686,,-30.8,41.1,,,,LAC LA BICHE CLIMATE,,22,,,23,,,
-112.02361111111111,54.76888888888889,-19.7,42,0,0,3063686.2023.2.24,,-25.8,2,,76,2023-02-24 00:00:00,,AB,,,,2023,,3063686,,-31.9,43.8,,,,LAC LA BICHE CLIMATE,,22,,,24,,,
-112.02361111111111,54.76888888888889,-6.6,44,0,0,3063686.2023.2.25,,-15.5,2,,73,2023-02-25 00:00:00,,AB,,,,2023,,3063686,,-24.4,33.5,,,,LAC LA BICHE CLIMATE,,22,,,25,,,
-112.02361111111111,54.76888888888889,-4.4,45,0,0,3063686.2023.2.26,,-8.3,2,,67,2023-02-26 00:00:00,,AB,,,,2023,,3063686,,-12.1,26.3,,,,LAC LA BICHE CLIMATE,,22,,,26,,,
-112.02361111111111,54.76888888888889,-6.7,52,0.5,0,3063686.2023.2.27,,-10,2,,85,2023-02-27 00:00:00,,AB,,,,2023,,3063686,,-13.4,28,,34,,LAC LA BICHE CLIMATE,,22,,,27,,,31
-112.02361111111111,54.76888888888889,-10.3,57,0.2,0,3063686.2023.2.28,,-12.7,2,,82,2023-02-28 00:00:00,,AB,,,,2023,,3063686,,-15.1,30.7,,,,LAC LA BICHE CLIMATE,,22,,,28,,,
-112.02361111111111,54.76888888888889,-7.6,63,3.2,0,3063686.2023.3.1,,-12.2,3,,83,2023-03-01 00:00:00,,AB,,,,2023,,3063686,,-16.8,30.2,,,,LAC LA BICHE CLIMATE,,26,,,1,,,
-112.02361111111111,54.76888888888889,5.8,36,0,0,3063686.2023.3.2,,-2.1,3,,81,2023-03-02 00:00:00,,AB,,,,2023,,3063686,,-9.9,20.1,,48,,LAC LA BICHE CLIMATE,,25,,,2,,,31
-112.02361111111111,54.76888888888889,0.5,46,0.7,0,3063686.2023.3.3,,-4.4,3,,90,2023-03-03 00:00:00,,AB,,,,2023,,3063686,,-9.2,22.4,,39,,LAC LA BICHE CLIMATE,,22,,,3,,,31
-112.02361111111111,54.76888888888889,-4.7,47,0,0,3063686.2023.3.4,,-11.7,3,,80,2023-03-04 00:00:00,,AB,,,,2023,,3063686,,-18.7,29.7,,,,LAC LA BICHE CLIMATE,,24,,,4,,,
-112.02361111111111,54.76888888888889,-13.6,44,1.1,0,3063686.2023.3.5,,-20.7,3,,79,2023-03-05 00:00:00,,AB,,,,2023,,3063686,,-27.8,38.7,,,,LAC LA BICHE CLIMATE,,24,,,5,,,
-112.02361111111111,54.76888888888889,-11.1,41,0.5,0,3063686.2023.3.6,,-16,3,,76,2023-03-06 00:00:00,,AB,,,,2023,,3063686,,-20.9,34,,33,,LAC LA BICHE CLIMATE,,23,,,6,,,15
-112.02361111111111,54.76888888888889,-8.7,52,0,0,3063686.2023.3.7,,-13.5,3,,77,2023-03-07 00:00:00,,AB,,,,2023,,3063686,,-18.3,31.5,,43,,LAC LA BICHE CLIMATE,,23,,,7,,,16
-112.02361111111111,54.76888888888889,-9.1,39,0,0,3063686.2023.3.8,,-14.1,3,,71,2023-03-08 00:00:00,,AB,,,,2023,,3063686,,-19,32.1,,,,LAC LA BICHE CLIMATE,,21,,,8,,,
-112.02361111111111,54.76888888888889,-10.1,61,0.2,0,3063686.2023.3.9,,-16,3,,78,2023-03-09 00:00:00,,AB,,,,2023,,3063686,,-22,34,,41,,LAC LA BICHE CLIMATE,,21,,,9,,,16
-112.02361111111111,54.76888888888889,-6.7,60,0.4,0,3063686.2023.3.10,,-10,3,,84,2023-03-10 00:00:00,,AB,,,,2023,,3063686,,-13.3,28,,32,,LAC LA BICHE CLIMATE,,22,,,10,,,14
-112.02361111111111,54.76888888888889,-4.5,56,0.6,0,3063686.2023.3.11,,-9.7,3,,88,2023-03-11 00:00:00,,AB,,,,2023,,3063686,,-14.9,27.7,,,,LAC LA BICHE CLIMATE,,20,,,11,,,
-112.02361111111111,54.76888888888889,-6.9,64,0.3,0,3063686.2023.3.12,,-10.1,3,,90,2023-03-12 00:00:00,,AB,,,,2023,,3063686,,-13.4,28.1,,,,LAC LA BICHE CLIMATE,,22,,,12,,,
-112.02361111111111,54.76888888888889,-3.8,51,0.5,0,3063686.2023.3.13,,-9.3,3,,84,2023-03-13 00:00:00,,AB,,,,2023,,3063686,,-14.8,27.3,,,,LAC LA BICHE CLIMATE,,23,,,13,,,
-112.02361111111111,54.76888888888889,-4.5,64,1.5,0,3063686.2023.3.14,,-10.5,3,,89,2023-03-14 00:00:00,,AB,,,,2023,,3063686,,-16.4,28.5,,39,,LAC LA BICHE CLIMATE,,24,,,14,,,33
-112.02361111111111,54.76888888888889,-1.2,38,0.6,0,3063686.2023.3.15,,-11.9,3,,87,2023-03-15 00:00:00,,AB,,,,2023,,3063686,,-22.5,29.9,,,,LAC LA BICHE CLIMATE,,25,,,15,,,
-112.02361111111111,54.76888888888889,2.9,40,1.1,0,3063686.2023.3.16,,-7.1,3,,85,2023-03-16 00:00:00,,AB,,,,2023,,3063686,,-17.2,25.1,,,,LAC LA BICHE CLIMATE,,25,,,16,,,
-112.02361111111111,54.76888888888889,7.8,24,0.6,0,3063686.2023.3.17,,-2.9,3,,88,2023-03-17 00:00:00,,AB,,,,2023,,3063686,,-13.6,20.9,,,,LAC LA BICHE CLIMATE,,25,,,17,,,
-112.02361111111111,54.76888888888889,5.6,35,0,0,3063686.2023.3.18,,-3.8,3,,86,2023-03-18 00:00:00,,AB,,,,2023,,3063686,,-13.1,21.8,,,,LAC LA BICHE CLIMATE,,24,,,18,,,
-112.02361111111111,54.76888888888889,10.5,25,0.5,0,3063686.2023.3.19,,-1.6,3,,83,2023-03-19 00:00:00,,AB,,,,2023,,3063686,,-13.7,19.6,,,,LAC LA BICHE CLIMATE,,24,,,19,,,
-112.02361111111111,54.76888888888889,1.3,47,0,0,3063686.2023.3.20,,-3,3,,78,2023-03-20 00:00:00,,AB,,,,2023,,3063686,,-7.3,21,,,,LAC LA BICHE CLIMATE,,23,,,20,,,
-112.02361111111111,54.76888888888889,-2,42,0.2,0,3063686.2023.3.21,,-7.2,3,,86,2023-03-21 00:00:00,,AB,,,,2023,,3063686,,-12.4,25.2,,,,LAC LA BICHE CLIMATE,,22,,,21,,,
-112.02361111111111,54.76888888888889,0.4,46,0,0,3063686.2023.3.22,,-7.6,3,,88,2023-03-22 00:00:00,,AB,,,,2023,,3063686,,-15.7,25.6,,,,LAC LA BICHE CLIMATE,,22,,,22,,,
-112.02361111111111,54.76888888888889,9,28,0.8,0,3063686.2023.3.23,,-1.1,3,,90,2023-03-23 00:00:00,,AB,,,,2023,,3063686,,-11.2,19.1,,31,,LAC LA BICHE CLIMATE,,22,,,23,,,36
-112.02361111111111,54.76888888888889,0.6,32,1,0,3063686.2023.3.24,,-4.9,3,,82,2023-03-24 00:00:00,,AB,,,,2023,,3063686,,-10.4,22.9,,,,LAC LA BICHE CLIMATE,,21,,,24,,,
-112.02361111111111,54.76888888888889,1.5,43,1,0,3063686.2023.3.25,,-4,3,,85,2023-03-25 00:00:00,,AB,,,,2023,,3063686,,-9.5,22,,,,LAC LA BICHE CLIMATE,,21,,,25,,,
-112.02361111111111,54.76888888888889,-3.3,43,0,0,3063686.2023.3.26,,-7.8,3,,75,2023-03-26 00:00:00,,AB,,,,2023,,3063686,,-12.3,25.8,,,,LAC LA BICHE CLIMATE,,22,,,26,,,
-112.02361111111111,54.76888888888889,-4.6,31,0.8,0,3063686.2023.3.27,,-12.5,3,,71,2023-03-27 00:00:00,,AB,,,,2023,,3063686,,-20.4,30.5,,,,LAC LA BICHE CLIMATE,,22,,,27,,,
-112.02361111111111,54.76888888888889,-1.3,30,0.2,0,3063686.2023.3.28,,-7.5,3,,69,2023-03-28 00:00:00,,AB,,,,2023,,3063686,,-13.6,25.5,,,,LAC LA BICHE CLIMATE,,22,,,28,,,
-112.02361111111111,54.76888888888889,3.1,42,0,0,3063686.2023.3.29,,-1.1,3,,70,2023-03-29 00:00:00,,AB,,,,2023,,3063686,,-5.3,19.1,,,,LAC LA BICHE CLIMATE,,22,,,29,,,
