x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-116.465,53.57888888888889,,12.6,,50,,13,84,,3062239,,,AB,,,5.4,6,3,18,,,23.8,2022,,3062239.2022.6.3,,,,0,,EDSON,1.4,0,,2022-06-03 00:00:00
-116.465,53.57888888888889,,16.4,,32,,6,84,,3062239,,,AB,,,1.6,6,4,32,,,21.9,2022,,3062239.2022.6.4,,,,0,,EDSON,10.9,0.7,,2022-06-04 00:00:00
-116.465,53.57888888888889,,11.3,,54,,12,,,3062239,,,AB,M,,6.7,6,5,,,,13.1,2022,,3062239.2022.6.5,,,M,0,,EDSON,9.5,1.2,,2022-06-05 00:00:00
-116.465,53.57888888888889,M,,M,,M,,,M,3062239,M,,AB,M,M,,6,6,,,,,2022,,3062239.2022.6.6,M,,M,,M,EDSON,,,,2022-06-06 00:00:00
-116.465,53.57888888888889,M,,M,,M,,,M,3062239,M,,AB,M,M,,6,7,,,,,2022,,3062239.2022.6.7,M,,M,,M,EDSON,,,,2022-06-07 00:00:00
-116.465,53.57888888888889,M,,M,,M,,,M,3062239,M,,AB,M,M,,6,8,,,,,2022,,3062239.2022.6.8,M,,M,,M,EDSON,,,,2022-06-08 00:00:00
-116.465,53.57888888888889,,11.9,,32,,13,,,3062239,,,AB,M,,6.1,6,9,,,,21.8,2022,,3062239.2022.6.9,,,M,0,,EDSON,2,0,,2022-06-09 00:00:00
-116.465,53.57888888888889,,15.6,,41,,27,100,,3062239,,,AB,,,2.4,6,10,22,,,22.6,2022,,3062239.2022.6.10,,,,0,,EDSON,8.5,0,,2022-06-10 00:00:00
-116.465,53.57888888888889,,13.2,,41,,30,83,,3062239,,,AB,,,4.8,6,11,29,,,20.4,2022,,3062239.2022.6.11,,,,0,,EDSON,5.9,0,,2022-06-11 00:00:00
-116.465,53.57888888888889,,11.8,,35,,17,91,,3062239,,,AB,,,6.2,6,12,43,,,16.9,2022,,3062239.2022.6.12,,,,0,,EDSON,6.7,1.7,,2022-06-12 00:00:00
-116.465,53.57888888888889,M,10.6,,,,,,,3062239,M,,AB,M,,7.4,6,13,,,,18.2,2022,,3062239.2022.6.13,,,M,0,,EDSON,2.9,0.2,,2022-06-13 00:00:00
-116.465,53.57888888888889,,14,,50,,35,100,,3062239,,,AB,,,4,6,14,46,,,17.8,2022,,3062239.2022.6.14,,,,0,,EDSON,10.2,12.8,,2022-06-14 00:00:00
-116.465,53.57888888888889,,12.6,,32,,28,,,3062239,,,AB,M,,5.4,6,15,,,,18.1,2022,,3062239.2022.6.15,,,M,0,,EDSON,7.1,1,,2022-06-15 00:00:00
-116.465,53.57888888888889,,10.6,,45,,13,,,3062239,,,AB,M,,7.4,6,16,,,,18.7,2022,,3062239.2022.6.16,,,M,0,,EDSON,2.5,0,,2022-06-16 00:00:00
-116.465,53.57888888888889,M,11.2,,,,,,,3062239,M,,AB,M,,6.8,6,17,,,,18.9,2022,,3062239.2022.6.17,,,M,0,,EDSON,3.4,3.5,,2022-06-17 00:00:00
-116.465,53.57888888888889,,16.2,,35,,1,,,3062239,,,AB,M,,1.8,6,18,,,,21.9,2022,,3062239.2022.6.18,,,M,0,,EDSON,10.4,0,,2022-06-18 00:00:00
-116.465,53.57888888888889,,14.7,,45,,32,89,,3062239,,,AB,,,3.3,6,19,34,,,21.6,2022,,3062239.2022.6.19,,,,0,,EDSON,7.7,0.2,,2022-06-19 00:00:00
-116.465,53.57888888888889,,13.4,,35,,28,100,,3062239,,,AB,,,4.6,6,20,40,,,20.1,2022,,3062239.2022.6.20,,,,0,,EDSON,6.7,0.7,,2022-06-20 00:00:00
-116.465,53.57888888888889,,13.8,,32,,27,92,,3062239,,,AB,,,4.2,6,21,32,,,21.5,2022,,3062239.2022.6.21,,,,0,,EDSON,6,0,,2022-06-21 00:00:00
-116.465,53.57888888888889,,11.6,,37,,30,100,,3062239,,,AB,,,6.4,6,22,61,,,15.1,2022,,3062239.2022.6.22,,,,0,,EDSON,8.1,4.7,,2022-06-22 00:00:00
-116.465,53.57888888888889,,8.5,,33,,27,,,3062239,,,AB,M,,9.5,6,23,,,,11.2,2022,,3062239.2022.6.23,,,M,0,,EDSON,5.8,28,,2022-06-23 00:00:00
-116.465,53.57888888888889,,9.2,,33,,35,,,3062239,,,AB,M,,8.8,6,24,,,,14,2022,,3062239.2022.6.24,,,M,0,,EDSON,4.3,3.1,,2022-06-24 00:00:00
-116.465,53.57888888888889,M,11.3,,,,,,,3062239,M,,AB,M,,6.7,6,25,,,,21.7,2022,,3062239.2022.6.25,,,M,0,,EDSON,0.8,0,,2022-06-25 00:00:00
-116.465,53.57888888888889,,15.4,,33,,35,93,,3062239,,,AB,,,2.6,6,26,21,,,26.1,2022,,3062239.2022.6.26,,,,0,,EDSON,4.7,0,,2022-06-26 00:00:00
-116.465,53.57888888888889,M,13.9,,,,,,,3062239,M,,AB,M,,4.1,6,27,,,,22.5,2022,,3062239.2022.6.27,,,M,0,,EDSON,5.2,5.8,,2022-06-27 00:00:00
-116.465,53.57888888888889,,13.9,,32,,30,,,3062239,,,AB,M,,4.1,6,28,,,,17.5,2022,,3062239.2022.6.28,,,M,0,,EDSON,10.2,38.7,,2022-06-28 00:00:00
-116.465,53.57888888888889,,12.6,,45,,36,,,3062239,,,AB,M,,5.4,6,29,,,,15.6,2022,,3062239.2022.6.29,,,M,0,,EDSON,9.5,19.6,,2022-06-29 00:00:00
-116.465,53.57888888888889,M,16.6,,,,,96,,3062239,M,,AB,,,1.4,6,30,34,,,23,2022,,3062239.2022.6.30,,,,0,,EDSON,10.1,0,,2022-06-30 00:00:00
-116.465,53.57888888888889,,14.2,,41,,34,,,3062239,,,AB,M,,3.8,7,1,,,,20.8,2022,,3062239.2022.7.1,,,M,0,,EDSON,7.5,2,,2022-07-01 00:00:00
-116.465,53.57888888888889,M,11.2,,,,,,,3062239,M,,AB,M,,6.8,7,2,,,,14.4,2022,,3062239.2022.7.2,,,M,0,,EDSON,7.9,13.1,,2022-07-02 00:00:00
-116.465,53.57888888888889,M,12.1,,,,,,,3062239,M,,AB,M,,5.9,7,3,,,,19,2022,,3062239.2022.7.3,,,M,0,,EDSON,5.1,0,,2022-07-03 00:00:00
-116.465,53.57888888888889,M,12,,,,,,,3062239,M,,AB,M,,6,7,4,,,,16.8,2022,,3062239.2022.7.4,,,M,0,,EDSON,7.2,0.2,,2022-07-04 00:00:00
-116.465,53.57888888888889,M,12.4,,,,,,,3062239,M,,AB,M,,5.6,7,5,,,,13.7,2022,,3062239.2022.7.5,,,M,0,,EDSON,11,11.1,,2022-07-05 00:00:00
-116.465,53.57888888888889,M,15.4,,,,,,,3062239,M,,AB,M,,2.6,7,6,,,,20,2022,,3062239.2022.7.6,,,M,0,,EDSON,10.8,0,,2022-07-06 00:00:00
-116.465,53.57888888888889,M,16.8,,,,,,,3062239,M,,AB,M,,1.2,7,7,,,,22,2022,,3062239.2022.7.7,,,M,0,,EDSON,11.5,0.2,,2022-07-07 00:00:00
-116.465,53.57888888888889,,15.2,,32,,28,,,3062239,,,AB,M,,2.8,7,8,,,,23.8,2022,,3062239.2022.7.8,,,M,0,,EDSON,6.5,0,,2022-07-08 00:00:00
-116.465,53.57888888888889,,14.3,,39,,22,88,,3062239,,,AB,,,3.7,7,9,28,,,22.3,2022,,3062239.2022.7.9,,,,0,,EDSON,6.3,0,,2022-07-09 00:00:00
-116.465,53.57888888888889,,14.1,,37,,23,88,,3062239,,,AB,,,3.9,7,10,29,,,23,2022,,3062239.2022.7.10,,,,0,,EDSON,5.2,0,,2022-07-10 00:00:00
-116.465,53.57888888888889,,16.4,,37,,29,90,,3062239,,,AB,,,1.6,7,11,26,,,27.1,2022,,3062239.2022.7.11,,,,0,,EDSON,5.6,0,,2022-07-11 00:00:00
-116.465,53.57888888888889,,17.7,,50,,34,,,3062239,,,AB,M,,0.3,7,12,,,,28.2,2022,,3062239.2022.7.12,,,M,0,,EDSON,7.2,0,,2022-07-12 00:00:00
-116.465,53.57888888888889,,16.4,,46,,31,82,,3062239,,,AB,,,1.6,7,13,27,,,21.9,2022,,3062239.2022.7.13,,,,0,,EDSON,10.9,0.2,,2022-07-13 00:00:00
-116.465,53.57888888888889,M,14.7,,,,,93,,3062239,M,,AB,,,3.3,7,14,31,,,25.5,2022,,3062239.2022.7.14,,,,0,,EDSON,3.9,0,,2022-07-14 00:00:00
-116.465,53.57888888888889,M,19.4,,,,,84,,3062239,M,,AB,,,0,7,15,36,,,27,2022,,3062239.2022.7.15,,,,1.4,,EDSON,11.7,0,,2022-07-15 00:00:00
-116.465,53.57888888888889,M,19.7,,,,,89,,3062239,M,,AB,,,0,7,16,27,,,26.3,2022,,3062239.2022.7.16,,,,1.7,,EDSON,13,0,,2022-07-16 00:00:00
-116.465,53.57888888888889,M,16.9,,,,,100,,3062239,M,,AB,,,1.1,7,17,39,,,24.6,2022,,3062239.2022.7.17,,,,0,,EDSON,9.2,0,,2022-07-17 00:00:00
-116.465,53.57888888888889,,18.4,,46,,30,,,3062239,,,AB,M,,0,7,18,,,,28.2,2022,,3062239.2022.7.18,,,M,0.4,,EDSON,8.6,0,,2022-07-18 00:00:00
-116.465,53.57888888888889,,17.5,,41,,29,82,,3062239,,,AB,,,0.5,7,19,31,,,24.1,2022,,3062239.2022.7.19,,,,0,,EDSON,10.8,0.2,,2022-07-19 00:00:00
-116.465,53.57888888888889,,16.5,,39,,31,81,,3062239,,,AB,,,1.5,7,20,19,,,26.7,2022,,3062239.2022.7.20,,,,0,,EDSON,6.3,0,,2022-07-20 00:00:00
-116.465,53.57888888888889,,16.9,,33,,31,89,,3062239,,,AB,,,1.1,7,21,22,,,27.9,2022,,3062239.2022.7.21,,,,0,,EDSON,5.8,0,,2022-07-21 00:00:00
-116.465,53.57888888888889,M,17.4,,,,,87,,3062239,M,,AB,,,0.6,7,22,42,,,22.2,2022,,3062239.2022.7.22,,,,0,,EDSON,12.5,0,,2022-07-22 00:00:00
-116.465,53.57888888888889,M,17.5,,,,,,,3062239,M,,AB,M,,0.5,7,23,,,,27.4,2022,,3062239.2022.7.23,,,M,0,,EDSON,7.6,0,,2022-07-23 00:00:00
-116.465,53.57888888888889,M,17,,,,,,,3062239,M,,AB,M,,1,7,24,,,,24.3,2022,,3062239.2022.7.24,,,M,0,,EDSON,9.7,0,,2022-07-24 00:00:00
-116.465,53.57888888888889,M,16.8,,,,,100,,3062239,M,,AB,,,1.2,7,25,56,,,20.8,2022,,3062239.2022.7.25,,,,0,,EDSON,12.8,0.4,,2022-07-25 00:00:00
-116.465,53.57888888888889,M,17.6,,,,,,,3062239,M,,AB,M,,0.4,7,26,,,,27.3,2022,,3062239.2022.7.26,,,M,0,,EDSON,7.8,0,,2022-07-26 00:00:00
-116.465,53.57888888888889,M,21.4,,,,,95,,3062239,M,,AB,,,0,7,27,31,,,30.4,2022,,3062239.2022.7.27,,,,3.4,,EDSON,12.4,0,,2022-07-27 00:00:00
-116.465,53.57888888888889,M,23.9,,,,,92,,3062239,M,,AB,,,0,7,28,18,,,33.4,2022,,3062239.2022.7.28,,,,5.9,,EDSON,14.3,0,,2022-07-28 00:00:00
-116.465,53.57888888888889,M,20.8,,,,,100,,3062239,M,,AB,,,0,7,29,44,,,28.7,2022,,3062239.2022.7.29,,,,2.8,,EDSON,12.9,20.2,,2022-07-29 00:00:00
-116.465,53.57888888888889,M,17.8,,,,,,,3062239,M,,AB,M,,0.2,7,30,,,,24,2022,,3062239.2022.7.30,,,M,0,,EDSON,11.6,0,,2022-07-30 00:00:00
-116.465,53.57888888888889,M,18.4,,,,,,,3062239,M,,AB,M,,0,7,31,,,,24,2022,,3062239.2022.7.31,,,M,0.4,,EDSON,12.8,5.3,,2022-07-31 00:00:00
-116.465,53.57888888888889,,16,,37,,22,,,3062239,,,AB,M,,2,8,1,,,,22.7,2022,,3062239.2022.8.1,,,M,0,,EDSON,9.2,4.5,,2022-08-01 00:00:00
-116.465,53.57888888888889,,16,,45,,27,,,3062239,,,AB,M,,2,8,2,,,,21.1,2022,,3062239.2022.8.2,,,M,0,,EDSON,10.9,0.9,,2022-08-02 00:00:00
-116.465,53.57888888888889,M,14.8,,,,,,,3062239,M,,AB,M,,3.2,8,3,,,,17.7,2022,,3062239.2022.8.3,,,M,0,,EDSON,11.8,11.7,,2022-08-03 00:00:00
-116.465,53.57888888888889,,14.6,,42,,29,,,3062239,,,AB,M,,3.4,8,4,,,,19,2022,,3062239.2022.8.4,,,M,0,,EDSON,10.1,1.1,,2022-08-04 00:00:00
-116.465,53.57888888888889,M,13.1,,,,,,,3062239,M,,AB,M,,4.9,8,5,,,,18.5,2022,,3062239.2022.8.5,,,M,0,,EDSON,7.6,1.7,,2022-08-05 00:00:00
-116.465,53.57888888888889,,13.5,,33,,27,,,3062239,,,AB,M,,4.5,8,6,,,,24.5,2022,,3062239.2022.8.6,,,M,0,,EDSON,2.4,0,,2022-08-06 00:00:00
-116.465,53.57888888888889,,20.9,,35,,27,80,,3062239,,,AB,,,0,8,7,27,,,28.7,2022,,3062239.2022.8.7,,,,2.9,,EDSON,13,0,,2022-08-07 00:00:00
-116.465,53.57888888888889,,15.8,,39,,30,100,,3062239,,,AB,,,2.2,8,8,32,,,22.5,2022,,3062239.2022.8.8,,,,0,,EDSON,9.1,0,,2022-08-08 00:00:00
-116.465,53.57888888888889,,15,,35,,3,,,3062239,,,AB,M,,3,8,9,,,,24.8,2022,,3062239.2022.8.9,,,M,0,,EDSON,5.1,0,,2022-08-09 00:00:00
-116.465,53.57888888888889,,19.2,,33,,1,,,3062239,,,AB,M,,0,8,10,,,,28.4,2022,,3062239.2022.8.10,,,M,1.2,,EDSON,9.9,0,,2022-08-10 00:00:00
-116.465,53.57888888888889,M,20.6,,,,,,,3062239,M,,AB,M,,0,8,11,,,,27.3,2022,,3062239.2022.8.11,,,M,2.6,,EDSON,13.9,0.2,,2022-08-11 00:00:00
-116.465,53.57888888888889,,20.2,,39,,36,100,,3062239,,,AB,,,0,8,12,43,,,28.1,2022,,3062239.2022.8.12,,,,2.2,,EDSON,12.3,3.7,,2022-08-12 00:00:00
-116.465,53.57888888888889,M,17.9,,,,,,,3062239,M,,AB,M,,0.1,8,13,,,,25.8,2022,,3062239.2022.8.13,,,M,0,,EDSON,9.9,27.8,,2022-08-13 00:00:00
-116.465,53.57888888888889,M,16.6,,,,,,,3062239,M,,AB,M,,1.4,8,14,,,,25.1,2022,,3062239.2022.8.14,,,M,0,,EDSON,8,0,,2022-08-14 00:00:00
-116.465,53.57888888888889,,16.4,,42,,21,,,3062239,,,AB,M,,1.6,8,15,,,,25.7,2022,,3062239.2022.8.15,,,M,0,,EDSON,7,1.5,,2022-08-15 00:00:00
-116.465,53.57888888888889,M,15.8,,,,,,,3062239,M,,AB,M,,2.2,8,16,,,,22.9,2022,,3062239.2022.8.16,,,M,0,,EDSON,8.7,0.4,,2022-08-16 00:00:00
-116.465,53.57888888888889,M,16.3,,,,,,,3062239,M,,AB,M,,1.7,8,17,,,,25.4,2022,,3062239.2022.8.17,,,M,0,,EDSON,7.2,0,,2022-08-17 00:00:00
-116.465,53.57888888888889,M,17.9,,,,,,,3062239,M,,AB,M,,0.1,8,18,,,,27.5,2022,,3062239.2022.8.18,,,M,0,,EDSON,8.3,0,,2022-08-18 00:00:00
-116.465,53.57888888888889,M,19.2,,,,,,,3062239,M,,AB,M,,0,8,19,,,,25.9,2022,,3062239.2022.8.19,,,M,1.2,,EDSON,12.4,0,,2022-08-19 00:00:00
-116.465,53.57888888888889,,20.8,,32,,26,,,3062239,,,AB,M,,0,8,20,,,,27.2,2022,,3062239.2022.8.20,,,M,2.8,,EDSON,14.4,31.3,,2022-08-20 00:00:00
-116.465,53.57888888888889,M,16.9,,,,,,,3062239,M,,AB,M,,1.1,8,21,,,,23.9,2022,,3062239.2022.8.21,,,M,0,,EDSON,9.9,0.2,,2022-08-21 00:00:00
-116.465,53.57888888888889,,20.2,,39,,22,,,3062239,,,AB,M,,0,8,22,,,,26.2,2022,,3062239.2022.8.22,,,M,2.2,,EDSON,14.1,18.5,,2022-08-22 00:00:00
-116.465,53.57888888888889,M,15.1,,,,,,,3062239,M,,AB,M,,2.9,8,23,,,,18.2,2022,,3062239.2022.8.23,,,M,0,,EDSON,11.9,28.9,,2022-08-23 00:00:00
-116.465,53.57888888888889,M,18.4,,,,,,,3062239,M,,AB,M,,0,8,24,,,,25.2,2022,,3062239.2022.8.24,,,M,0.4,,EDSON,11.6,0.2,,2022-08-24 00:00:00
-116.465,53.57888888888889,M,16.9,,,,,,,3062239,M,,AB,M,,1.1,8,25,,,,26.8,2022,,3062239.2022.8.25,,,M,0,,EDSON,6.9,0,,2022-08-25 00:00:00
-116.465,53.57888888888889,,18.8,,50,,28,,,3062239,,,AB,M,,0,8,26,,,,27.3,2022,,3062239.2022.8.26,,,M,0.8,,EDSON,10.2,2.7,,2022-08-26 00:00:00
-116.465,53.57888888888889,,14.7,,35,,26,100,,3062239,,,AB,,,3.3,8,27,52,,,16.4,2022,,3062239.2022.8.27,,,,0,,EDSON,12.9,0.5,,2022-08-27 00:00:00
-116.465,53.57888888888889,,12.7,,33,,27,100,,3062239,,,AB,,,5.3,8,28,36,,,20.8,2022,,3062239.2022.8.28,,,,0,,EDSON,4.6,0,,2022-08-28 00:00:00
-116.465,53.57888888888889,,15.2,,41,,26,,,3062239,,,AB,M,,2.8,8,29,,,,24.9,2022,,3062239.2022.8.29,,,M,0,,EDSON,5.5,0,,2022-08-29 00:00:00
-116.465,53.57888888888889,M,18.9,,,,,,,3062239,M,,AB,M,,0,8,30,,,,30.2,2022,,3062239.2022.8.30,,,M,0.9,,EDSON,7.5,0,,2022-08-30 00:00:00
-116.465,53.57888888888889,M,19.3,,,,,,,3062239,M,,AB,M,,0,8,31,,,,29.2,2022,,3062239.2022.8.31,,,M,1.3,,EDSON,9.3,0,,2022-08-31 00:00:00
-116.465,53.57888888888889,,16,,35,,31,100,,3062239,,,AB,,,2,9,1,38,,,22.4,2022,,3062239.2022.9.1,,,,0,,EDSON,9.6,0,,2022-09-01 00:00:00
-116.465,53.57888888888889,M,17.2,,,,,,,3062239,M,,AB,M,,0.8,9,2,,,,29.8,2022,,3062239.2022.9.2,,,M,0,,EDSON,4.5,0,,2022-09-02 00:00:00
-116.465,53.57888888888889,M,16.6,,,,,,,3062239,M,,AB,M,,1.4,9,3,,,,26.5,2022,,3062239.2022.9.3,,,M,0,,EDSON,6.7,0,,2022-09-03 00:00:00
-116.465,53.57888888888889,M,18.7,,,,,,,3062239,M,,AB,M,,0,9,4,,,,27.2,2022,,3062239.2022.9.4,,,M,0.7,,EDSON,10.1,0,,2022-09-04 00:00:00
-116.465,53.57888888888889,,12.5,,35,,33,100,,3062239,,,AB,,,5.5,9,5,30,,,20,2022,,3062239.2022.9.5,,,,0,,EDSON,5,0,,2022-09-05 00:00:00
-116.465,53.57888888888889,M,9.4,,,,,100,,3062239,M,,AB,,,8.6,9,6,31,,,19.5,2022,,3062239.2022.9.6,,,,0,,EDSON,-0.8,0,,2022-09-06 00:00:00
-116.465,53.57888888888889,,11.4,,37,,31,,,3062239,,,AB,M,,6.6,9,7,,,,19.7,2022,,3062239.2022.9.7,,,M,0,,EDSON,3,1.4,,2022-09-07 00:00:00
-116.465,53.57888888888889,,10.6,,46,,30,86,,3062239,,,AB,,,7.4,9,8,47,,,15.6,2022,,3062239.2022.9.8,,,,0,,EDSON,5.6,0.4,,2022-09-08 00:00:00
-116.465,53.57888888888889,M,10,,,,,,,3062239,M,,AB,M,,8,9,9,,,,17.5,2022,,3062239.2022.9.9,,,M,0,,EDSON,2.4,0,,2022-09-09 00:00:00
-116.465,53.57888888888889,M,13.8,,,,,,,3062239,M,,AB,M,,4.2,9,10,,,,27.4,2022,,3062239.2022.9.10,,,M,0,,EDSON,0.1,0,,2022-09-10 00:00:00
-116.465,53.57888888888889,M,13.8,,,,,,,3062239,M,,AB,M,,4.2,9,11,,,,24.3,2022,,3062239.2022.9.11,,,M,0,,EDSON,3.2,0,,2022-09-11 00:00:00
-116.465,53.57888888888889,,10.2,,37,,11,,,3062239,,,AB,M,,7.8,9,12,,,,18.6,2022,,3062239.2022.9.12,,,M,0,,EDSON,1.8,0,,2022-09-12 00:00:00
-116.465,53.57888888888889,M,12.9,,,,,,,3062239,M,,AB,M,,5.1,9,13,,,,21.6,2022,,3062239.2022.9.13,,,M,0,,EDSON,4.2,0,,2022-09-13 00:00:00
-116.465,53.57888888888889,M,13.3,,,,,,,3062239,M,,AB,M,,4.7,9,14,,,,20.3,2022,,3062239.2022.9.14,,,M,0,,EDSON,6.2,0,,2022-09-14 00:00:00
-116.465,53.57888888888889,,12.3,,35,,25,,,3062239,,,AB,M,,5.7,9,15,,,,19.8,2022,,3062239.2022.9.15,,,M,0,,EDSON,4.7,0,,2022-09-15 00:00:00
-116.465,53.57888888888889,,11.5,,42,,22,,,3062239,,,AB,M,,6.5,9,16,,,,20.2,2022,,3062239.2022.9.16,,,M,0,,EDSON,2.7,10.3,,2022-09-16 00:00:00
-116.465,53.57888888888889,,9.5,,45,,30,,,3062239,,,AB,M,,8.5,9,17,,,,13.4,2022,,3062239.2022.9.17,,,M,0,,EDSON,5.5,10.7,,2022-09-17 00:00:00
-116.465,53.57888888888889,M,12.7,,,,,100,,3062239,M,,AB,,,5.3,9,18,41,,,17.4,2022,,3062239.2022.9.18,,,,0,,EDSON,8,1.2,,2022-09-18 00:00:00
-116.465,53.57888888888889,,7.1,,35,,28,,,3062239,,,AB,M,,10.9,9,19,,,,10.1,2022,,3062239.2022.9.19,,,M,0,,EDSON,4,16.3,,2022-09-19 00:00:00
-116.465,53.57888888888889,M,6.3,,,,,,,3062239,M,,AB,M,,11.7,9,20,,,,14.8,2022,,3062239.2022.9.20,,,M,0,,EDSON,-2.3,0,,2022-09-20 00:00:00
-116.465,53.57888888888889,M,8.1,,,,,,,3062239,M,,AB,M,,9.9,9,21,,,,19.1,2022,,3062239.2022.9.21,,,M,0,,EDSON,-2.9,0,,2022-09-21 00:00:00
-116.465,53.57888888888889,M,11.2,,,,,,,3062239,M,,AB,M,,6.8,9,22,,,,23.5,2022,,3062239.2022.9.22,,,M,0,,EDSON,-1.2,0,,2022-09-22 00:00:00
-116.465,53.57888888888889,,11.4,,41,,29,,,3062239,,,AB,M,,6.6,9,23,,,,19.4,2022,,3062239.2022.9.23,,,M,0,,EDSON,3.4,0,,2022-09-23 00:00:00
-116.465,53.57888888888889,,9.8,,41,,31,,,3062239,,,AB,M,,8.2,9,24,,,,19.1,2022,,3062239.2022.9.24,,,M,0,,EDSON,0.4,0,,2022-09-24 00:00:00
-116.465,53.57888888888889,M,11.3,,,,,,,3062239,M,,AB,M,,6.7,9,25,,,,22.3,2022,,3062239.2022.9.25,,,M,0,,EDSON,0.2,0,,2022-09-25 00:00:00
-116.465,53.57888888888889,M,14.8,,,,,,,3062239,M,,AB,M,,3.2,9,26,,,,23.4,2022,,3062239.2022.9.26,,,M,0,,EDSON,6.2,0,,2022-09-26 00:00:00
-116.465,53.57888888888889,M,15.4,,,,,,,3062239,M,,AB,M,,2.6,9,27,,,,26.1,2022,,3062239.2022.9.27,,,M,0,,EDSON,4.6,0,,2022-09-27 00:00:00
-116.465,53.57888888888889,M,13.3,,,,,,,3062239,M,,AB,M,,4.7,9,28,,,,24.1,2022,,3062239.2022.9.28,,,M,0,,EDSON,2.5,0,,2022-09-28 00:00:00
-116.465,53.57888888888889,M,11.9,,,,,,,3062239,M,,AB,M,,6.1,9,29,,,,15.9,2022,,3062239.2022.9.29,,,M,0,,EDSON,7.8,0.2,,2022-09-29 00:00:00
-116.465,53.57888888888889,M,12.1,,,,,,,3062239,M,,AB,M,,5.9,9,30,,,,19.7,2022,,3062239.2022.9.30,,,M,0,,EDSON,4.5,0,,2022-09-30 00:00:00
-116.465,53.57888888888889,M,11.1,,,,,,,3062239,M,,AB,M,,6.9,10,1,,,,20.2,2022,,3062239.2022.10.1,,,M,0,,EDSON,2,0,,2022-10-01 00:00:00
-116.465,53.57888888888889,M,12.5,,,,,,,3062239,M,,AB,M,,5.5,10,2,,,,22,2022,,3062239.2022.10.2,,,M,0,,EDSON,3,0,,2022-10-02 00:00:00
-116.465,53.57888888888889,M,12.7,,,,,,,3062239,M,,AB,M,,5.3,10,3,,,,18.8,2022,,3062239.2022.10.3,,,M,0,,EDSON,6.6,0,,2022-10-03 00:00:00
-116.465,53.57888888888889,M,10.6,,,,,,,3062239,M,,AB,M,,7.4,10,4,,,,19.8,2022,,3062239.2022.10.4,,,M,0,,EDSON,1.4,0,,2022-10-04 00:00:00
-116.465,53.57888888888889,,8.8,,33,,4,,,3062239,,,AB,M,,9.2,10,5,,,,11.9,2022,,3062239.2022.10.5,,,M,0,,EDSON,5.6,0.5,,2022-10-05 00:00:00
-116.465,53.57888888888889,M,11.3,,,,,,,3062239,M,,AB,M,,6.7,10,6,,,,18.4,2022,,3062239.2022.10.6,,,M,0,,EDSON,4.2,0,,2022-10-06 00:00:00
-116.465,53.57888888888889,M,10.1,,,,,,,3062239,M,,AB,M,,7.9,10,7,,,,20.9,2022,,3062239.2022.10.7,,,M,0,,EDSON,-0.8,0,,2022-10-07 00:00:00
-116.465,53.57888888888889,M,11.1,,,,,,,3062239,M,,AB,M,,6.9,10,8,,,,21.1,2022,,3062239.2022.10.8,,,M,0,,EDSON,1,0,,2022-10-08 00:00:00
-116.465,53.57888888888889,M,11.7,,,,,,,3062239,M,,AB,M,,6.3,10,9,,,,22.5,2022,,3062239.2022.10.9,,,M,0,,EDSON,0.9,0,,2022-10-09 00:00:00
-116.465,53.57888888888889,,9.4,,52,,31,,,3062239,,,AB,M,,8.6,10,10,,,,20.3,2022,,3062239.2022.10.10,,,M,0,,EDSON,-1.6,1.5,,2022-10-10 00:00:00
-116.465,53.57888888888889,,3.9,,55,,32,,,3062239,,,AB,M,,14.1,10,11,,,,12.1,2022,,3062239.2022.10.11,,,M,0,,EDSON,-4.3,0,,2022-10-11 00:00:00
-116.465,53.57888888888889,,6.5,,39,,33,91,,3062239,,,AB,,,11.5,10,12,32,,,14.8,2022,,3062239.2022.10.12,,,,0,,EDSON,-1.8,0,,2022-10-12 00:00:00
-116.465,53.57888888888889,,9.7,,32,,30,100,,3062239,,,AB,,,8.3,10,13,25,,,22.1,2022,,3062239.2022.10.13,,,,0,,EDSON,-2.8,0,,2022-10-13 00:00:00
-116.465,53.57888888888889,,10.6,,58,,34,89,,3062239,,,AB,,,7.4,10,14,36,,,18.9,2022,,3062239.2022.10.14,,,,0,,EDSON,2.3,0,,2022-10-14 00:00:00
